TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,TOTAL_LANDMARK_COUNT,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,BUILTUP_SQFT,SUPER_SQFT,side,latitude,longitude,society,preference,type,AmenityScore
0.0,0,2.0,26.0,4,2,2,17.0,26.0,1347 sq.ft.,"36,000",40.0,2.0,9.0,,1347.0,,3,22.49236,88.40865,avidipta housing complex,1,2,118.6
0.0,0,3.0,31.0,4,2,3,35.0,31.0,1458 sq.ft.,"46,000",15.0,1.0,13.0,,,,3,22.5026325,88.3664528,south city,1,2,131.2
1.0,1,3.0,9018.0,2,2,2,17.0,9018.0,1996 sq.ft.,1.8 Cr,49.0,2.0,9.0,,1996.0,,3,22.4927324733,88.403800425,avidipta housing complex,2,2,118.6
0.0,0,3.0,27.0,4,7,2,17.0,27.0,1996 sq.ft.,"55,000",49.0,2.0,5.0,,1996.0,,3,22.4927324733,88.403800425,avidipta housing complex,1,2,118.6
1.0,1,3.0,7530.0,4,5,3,27.0,7530.0,1328 sq.ft.,1 Cr,42.0,1.0,16.0,,,,3,22.548114,88.4004968,hiland park,2,2,126.5
1.0,1,3.0,7153.0,2,5,3,27.0,7153.0,1328 sq.ft.,95 L,42.0,1.0,14.0,,,,3,22.548114,88.4004968,hiland park,2,2,126.5
1.0,1,3.0,7981.0,1,2,3,27.0,7981.0,1328 sq.ft.,1.06 Cr,42.0,1.0,9.0,,,,3,22.548114,88.4004968,hiland park,2,2,130.5
0.0,0,1.0,21.0,2,5,6,25.0,21.0,513 sq.ft.,"11,000",15.0,1.0,22.0,337.0,513.0,,3,22.4927324733,88.403800425,ambuja utalika the condoville,1,2,114.39999999999998
0.0,0,3.0,15.0,2,2,2,4.0,15.0,1280 sq.ft.,"20,000",50.0,1.0,3.0,1080.0,1180.0,,3,22.498324,88.403156,standalone,1,2,47.400000000000006
0.0,0,2.0,21.0,2,7,3,7.0,21.0,1094 sq.ft.,"24,000",50.0,1.0,7.0,,,,3,22.519587,88.376107,purba abasan,1,2,74.8
0.0,0,1.0,17.0,2,2,3,17.0,17.0,525 sq.ft.,"9,000",50.0,1.0,3.0,,,,3,22.4658051,88.384625,upohar comfort and efficiency complex,1,2,131.2
1.0,1,3.0,6863.0,2,5,3,19.0,6863.0,2404 sq.ft.,1.65 Cr,50.0,3.0,15.0,,,,3,22.4658051,88.384625,upohar the condoville,2,2,135.5
1.0,1,3.0,7445.0,4,7,3,19.0,7445.0,2404 sq.ft.,1.79 Cr,49.0,3.0,15.0,,,,3,22.4660129,88.3928446,upohar the condoville,2,2,143.70000000000002
0.0,0,2.0,23.0,4,7,2,18.0,23.0,1050 sq.ft.,"25,000",40.0,1.0,8.0,850.0,950.0,,3,22.49236,88.40865,avidipta housing complex,1,2,118.6
0.0,0,1.0,46.0,1,2,1,24.0,46.0,513 sq.ft.,"24,000",15.0,1.0,21.0,,513.0,,3,22.493033,88.403437,ambuja utalika the condoville,1,2,121.49999999999999
0.0,0,4.0,43.0,1,2,3,35.0,43.0,3454 sq.ft.,1.5 L,15.0,2.0,34.0,,,,3,22.5026325,88.3664528,south city,1,2,131.8
0.0,0,2.0,30.0,1,7,2,19.0,30.0,1200 sq.ft.,"36,000",49.0,2.0,6.0,,,,3,22.485966,88.396453,ambuja upohar the condoville,1,2,143.5
1.0,1,2.0,7500.0,1,7,2,19.0,7500.0,1200 sq.ft.,90 L,49.0,2.0,7.0,,,,3,22.485966,88.396453,ambuja upohar the condoville,2,2,139.3
0.0,0,3.0,31.0,1,2,1,45.0,31.0,2867 sq.ft.,"90,000",15.0,1.0,17.0,,,,3,22.548114,88.4004968,urbana,1,2,147.80000000000004
0.0,0,1.0,33.0,1,7,2,17.0,33.0,513 sq.ft.,"17,000",42.0,1.0,17.0,,,,3,22.548114,88.4004968,ambuja upohar luxury gold,1,2,131.2
1.0,1,3.0,6296.0,2,2,3,13.0,6296.0,1620 sq.ft.,1.02 Cr,42.0,2.0,12.0,,,,3,22.548114,88.4004968,shrachi dakshin,2,2,96.39999999999999
0.0,0,4.0,33.0,4,5,1,20.0,33.0,4413 sq.ft.,1.5 L,10.0,1.0,4.0,4413.0,,,3,22.548114,88.4004968,utalika luxury,1,2,61.5
0.0,0,2.0,24.0,4,3,3,27.0,24.0,1206 sq.ft.,"29,500",42.0,2.0,10.0,,,,3,22.548114,88.4004968,hiland park,1,2,126.5
0.0,0,3.0,25.0,4,7,3,14.0,25.0,1650 sq.ft.,"42,000",49.0,2.0,6.0,,,,3,22.49194,88.393071,ambuja udita,1,2,123.3
0.0,0,3.0,25.0,4,2,3,14.0,25.0,1650 sq.ft.,"42,000",49.0,2.0,6.0,,,,3,22.49194,88.393071,ambuja udita,1,2,123.3
0.0,0,2.0,26.0,2,2,2,17.0,26.0,1069 sq.ft.,"28,000",49.0,2.0,9.0,,,,3,22.4934121,88.3987347,avidipta housing complex,1,2,118.6
1.0,1,2.0,4281.0,2,1,1,4.0,4281.0,1051 sq.ft.,45 L,50.0,1.0,3.0,,,,3,22.495947,88.39886,on request,2,2,7.8
1.0,1,2.0,4372.0,2,2,1,4.0,4372.0,1050 sq.ft.,46 L,50.0,1.0,4.0,,,,3,22.495947,88.398796,on request,2,2,0.0
0.0,0,3.0,23.0,4,2,3,19.0,23.0,2571 sq.ft.,"60,000",42.0,3.0,10.0,,,,3,22.548114,88.4004968,ambuja upohar luxury gold,1,2,152.00000000000003
0.0,0,2.0,29.0,1,2,3,10.0,29.0,1100 sq.ft.,"32,000",50.0,1.0,1.0,,,,3,22.5009134,88.3949345,avishikta phase 1,1,2,122.6
0.0,0,4.0,18.0,4,7,3,19.0,18.0,3443 sq.ft.,"65,000",42.0,2.0,17.0,,,,3,22.548114,88.4004968,ambuja upohar luxury gold,1,2,131.2
0.0,0,1.0,25.0,2,5,6,24.0,25.0,513 sq.ft.,"12,500",15.0,1.0,5.0,,513.0,,3,22.4927324733,88.403800425,ambuja utalika the condoville,1,2,107.09999999999998
0.0,0,2.0,22.0,4,2,2,16.0,22.0,1566 sq.ft.,"36,000",49.0,2.0,16.0,,1566.0,,3,22.4927324733,88.403800425,avidipta housing complex,1,2,127.1
0.0,0,2.0,25.0,4,7,3,19.0,25.0,1200 sq.ft.,"30,000",49.0,2.0,12.0,,,,3,22.485966,88.396453,ambuja upohar the condoville,1,2,139.50000000000003
0.0,0,3.0,28.0,1,7,3,27.0,28.0,1328 sq.ft.,"38,000",42.0,1.0,14.0,,,,3,22.548114,88.4004968,hiland park,1,2,135.2
0.0,0,2.0,25.0,4,7,2,19.0,25.0,1200 sq.ft.,"31,000",49.0,2.0,13.0,,,,3,22.485966,88.396453,ambuja upohar the condoville,1,2,131.2
0.0,0,3.0,23.0,2,7,3,13.0,23.0,1303 sq.ft.,"29,999",42.0,1.0,6.0,,,,3,22.548114,88.4004968,west bengal ruchira residency,1,2,114.39999999999999
1.0,1,3.0,7436.0,4,5,3,27.0,7436.0,1264 sq.ft.,94 L,42.0,1.0,12.0,,,,3,22.548114,88.4004968,hiland park,2,2,126.5
0.0,0,2.0,23.0,4,3,3,27.0,23.0,1206 sq.ft.,"28,000",42.0,2.0,1.0,,,,3,22.548114,88.4004968,hiland park,1,2,122.29999999999998
0.0,0,2.0,21.0,4,2,3,17.0,21.0,836 sq.ft.,"18,000",49.0,1.0,16.0,,836.0,,3,22.465717,88.387765,upohar comfort and efficiency complex,1,2,131.0
0.0,0,2.0,24.0,4,7,3,19.0,24.0,1200 sq.ft.,"29,500",49.0,2.0,7.0,,,,3,22.4786656,88.4000616,ambuja upohar the condoville,1,2,118.89999999999999
0.0,0,1.0,25.0,2,2,6,24.0,25.0,513 sq.ft.,"13,000",15.0,1.0,16.0,,513.0,,3,22.493033,88.403437,ambuja utalika the condoville,1,2,114.39999999999998
0.0,0,3.0,19.0,2,2,2,19.0,19.0,2404 sq.ft.,"47,500",49.0,3.0,11.0,,,,3,22.477388,88.400489,ambuja upohar the condoville,1,2,144.7
1.0,1,3.0,8333.0,2,8,3,14.0,8333.0,2100 sq.ft.,1.75 Cr,49.0,2.0,2.0,,,,3,22.49194,88.393071,ambuja udita,2,2,131.2
0.0,0,2.0,38.0,1,2,6,24.0,38.0,736 sq.ft.,"28,000",15.0,1.0,8.0,,736.0,,3,22.493033,88.403437,ambuja utalika the condoville,1,2,123.59999999999998
0.0,0,3.0,24.0,2,2,3,27.0,24.0,1328 sq.ft.,"33,000",49.0,1.0,22.0,,,,3,22.484581,88.389555,hiland park,1,2,126.5
0.0,0,3.0,15.0,2,3,1,4.0,15.0,1275 sq.ft.,"19,500",28.0,1.0,3.0,,,,3,22.451881,88.388695,on request,1,2,0.0
0.0,0,3.0,15.0,2,2,1,4.0,15.0,1275 sq.ft.,"20,000",1.0,1.0,1.0,,,,3,22.431776,88.39649,on request,1,2,7.8
1.0,1,3.0,4101.0,2,1,1,4.0,4101.0,1275 sq.ft.,52.3 L,1.0,1.0,1.0,,,,3,22.431776,88.39649,on requst,2,2,0.0
0.0,0,3.0,20.0,2,2,1,25.0,20.0,1739 sq.ft.,"36,000",42.0,1.0,7.0,,,,3,22.548114,88.4004968,ambuja upohar luxury gold,1,2,47.5
1.0,1,3.0,7475.0,2,8,1,25.0,7475.0,1739 sq.ft.,1.3 Cr,49.0,1.0,7.0,,,,3,22.478113,88.40038,ambuja upohar luxury gold,2,2,47.5
0.0,0,3.0,23.0,2,8,1,27.0,23.0,1267 sq.ft.,"30,000",49.0,1.0,4.0,,,,3,22.484581,88.389555,hiland park,1,2,18.2
1.0,1,3.0,7261.0,0,1,1,27.0,7261.0,1267 sq.ft.,92 L,50.0,1.0,4.0,,,,3,22.503475,88.39936,hiland park,2,2,33.4
0.0,0,3.0,24.0,4,7,3,19.0,24.0,2079 sq.ft.,"50,000",49.0,2.0,9.0,,1875.0,,3,22.485966,88.396453,ambuja upohar the condoville,1,2,131.2
0.0,0,3.0,26.0,1,0,1,20.0,26.0,1680 sq.ft.,"45,000",49.0,0.0,6.0,1300.0,1680.0,,3,22.4880877,88.3941314,udita complex apartment,1,2,0.0
1.0,1,3.0,7753.0,4,2,3,27.0,7753.0,1264 sq.ft.,98 L,49.0,1.0,15.0,,,,3,22.484581,88.389555,hiland park,2,2,130.5
0.0,0,3.0,22.0,1,7,2,19.0,22.0,2571 sq.ft.,"56,000",49.0,3.0,15.0,1928.0,,,3,22.477389,88.400481,ambuja upohar luxury gold,1,2,139.70000000000002
0.0,0,2.0,28.0,1,4,2,17.0,28.0,1347 sq.ft.,"38,000",40.0,2.0,10.0,,1347.0,,3,22.49236,88.40865,avidipta housing complex,1,2,114.39999999999998
1.0,1,3.0,8139.0,2,3,6,24.0,8139.0,1720 sq.ft.,1.4 Cr,15.0,1.0,6.0,,1324.0,,3,22.4530924,88.396149,ozone,2,2,119.1
1.0,1,2.0,8056.0,2,1,6,12.0,8056.0,1266 sq.ft.,1.02 Cr,15.0,2.0,5.0,,,,1,22.589872923653,88.45280587272,shrachi greenwood nest,2,2,115.39999999999999
1.0,1,3.0,10000.0,2,2,5,16.0,10000.0,750 sq.ft.,75 L,15.0,2.0,3.0,750.0,,,1,22.5539607,88.3710407,the soul,2,2,107.89999999999999
1.0,1,3.0,5981.0,2,1,1,11.0,5981.0,1070 sq.ft.,62 L,20.0,1.0,2.0,,,,2,22.682073,88.462757,srijan eternis,2,2,93.3
1.0,1,3.0,17068.0,2,0,5,20.0,17068.0,996 sq.ft.,1.7 Cr,7.0,3.0,11.0,996.0,,,1,22.570637,88.4617767,ps one 10,2,2,59.3
1.0,1,2.0,9208.0,2,3,6,11.0,9208.0,823 sq.ft.,52 L,5.0,1.0,7.0,564.69,664.0,,2,22.6818957,88.4605837,eternis,2,2,118.39999999999999
1.0,1,2.0,5527.0,0,3,2,20.0,5527.0,995 sq.ft.,57 L,4.0,1.0,3.0,,,,2,22.708474,88.378311,godrej prakriti,2,2,88.0
1.0,1,1.0,5000.0,2,2,1,3.0,5000.0,500 sq.ft.,25 L,50.0,1.0,1.0,500.0,,,3,22.47636,88.38565,palki1,2,2,0.0
0.0,0,3.0,15.0,1,2,1,33.0,15.0,1845 sq.ft.,"28,000",35.0,2.0,18.0,,,,1,22.6006912,88.4694535,dlf new town heights,1,2,61.5
1.0,1,2.0,4017.0,2,2,1,5.0,4017.0,1120 sq.ft.,45 L,38.0,2.0,5.0,,,,1,22.628857,88.445724,on requ,2,2,22.8
1.0,1,4.0,3840000.0,2,2,2,2.0,3840000.0,1799 sq.ft.,96 L,50.0,0.0,0.0,,,1799.9999856,3,22.495,88.372,ramvila,2,0,0.0
1.0,1,3.0,5772.0,2,2,1,4.0,5772.0,1126 sq.ft.,65 L,26.0,1.0,4.0,,1126.0,,3,22.449487,88.395542,kamal1,2,2,0.0
1.0,1,24.0,7393.0,1,2,1,5.0,7393.0,11000 sq.ft.,6.1 Cr,41.0,4.0,2.0,8250.0,9500.0,,1,22.581047,88.462231,,2,1,38.5
1.0,1,,9259.0,0,5,0,5.0,9259.0,1620 sq.ft.,1.5 Cr,28.0,0.0,0.0,,,1620.0,1,22.60134,88.471506,,2,3,5.9
1.0,1,,3911111.0,0,2,0,5.0,3911111.0,1619 sq.ft.,88 L,11.0,0.0,0.0,,,1619.99998704,1,22.569,88.510296,,2,3,5.9
1.0,1,3.0,6715.0,1,2,1,5.0,6715.0,1221 sq.ft.,82 L,43.0,1.0,2.0,,,,1,22.62604,88.437882,chinar heights,2,2,61.5
1.0,1,3.0,5701.0,2,2,1,3.0,5701.0,1140 sq.ft.,65 L,50.0,1.0,3.0,,1140.0,,3,22.47636,88.38565,palki,2,2,0.0
1.0,1,2.0,5666.0,2,5,1,5.0,5666.0,1006 sq.ft.,57 L,36.0,1.0,2.0,1006.0,,,1,22.627717,88.44796,srijan heritage enclave,2,2,90.6
1.0,1,3.0,5611.0,2,5,1,6.0,5611.0,1283 sq.ft.,72 L,39.0,1.0,1.0,,,,1,22.626605,88.443038,aster green,2,2,38.599999999999994
1.0,1,2.0,3642.0,2,6,1,5.0,3642.0,700 sq.ft.,25.5 L,36.0,1.0,1.0,,,,1,22.621214,88.44267,on request,2,2,38.699999999999996
1.0,1,2.0,3732.0,2,1,1,5.0,3732.0,911 sq.ft.,34 L,36.0,1.0,1.0,,,,1,22.621214,88.44267,on request,2,2,22.8
1.0,1,3.0,4017.0,2,1,1,5.0,4017.0,921 sq.ft.,37 L,37.0,1.0,1.0,,,,1,22.621826,88.44212,on request,2,2,37.699999999999996
1.0,1,2.0,4000.0,2,3,1,5.0,4000.0,918 sq.ft.,36.72 L,36.0,1.0,5.0,,,,1,22.630186,88.44514,on req,2,2,29.8
1.0,1,2.0,4000.0,2,6,1,5.0,4000.0,930 sq.ft.,37.2 L,36.0,1.0,5.0,,,,1,22.630186,88.44514,on request,2,2,29.9
1.0,1,4.0,5405.0,2,7,2,5.0,5405.0,1850 sq.ft.,1 Cr,35.0,2.0,2.0,1850.0,,,1,22.6006912,88.4694535,aster green,2,2,55.599999999999994
1.0,1,3.0,6307.0,2,4,2,33.0,6307.0,1522 sq.ft.,96 L,20.0,2.0,15.0,,,,1,22.579337,88.500056,dlf new town heights,2,2,97.29999999999998
0.0,0,3.0,16.0,2,2,2,33.0,16.0,1522 sq.ft.,"24,500",20.0,2.0,15.0,,,,1,22.579337,88.500056,dlf new town heights,1,2,97.29999999999998
0.0,0,3.0,15.0,4,1,2,33.0,15.0,1522 sq.ft.,"24,002",35.0,2.0,9.0,,,,1,22.6006912,88.4694535,dlf new town heights,1,2,97.29999999999998
0.0,0,3.0,15.0,4,8,2,33.0,15.0,1522 sq.ft.,"24,000",20.0,2.0,8.0,,,,1,22.579337,88.500056,dlf new town heights,1,2,97.29999999999998
1.0,1,3.0,6152.0,1,2,2,33.0,6152.0,2113 sq.ft.,1.3 Cr,35.0,2.0,18.0,,,,1,22.6006912,88.4694535,dlf new town heights,2,2,97.29999999999998
0.0,0,3.0,13.0,4,3,2,33.0,13.0,1845 sq.ft.,"25,001",35.0,2.0,12.0,,,,1,22.6006912,88.4694535,dlf new town heights,1,2,97.29999999999998
1.0,1,2.0,4615.0,2,6,2,14.0,4615.0,650 sq.ft.,30 L,35.0,1.0,4.0,,,,1,22.6006912,88.4694535,bengal shapoorji shukhobristhi,2,2,61.5
1.0,1,,6000000.0,0,1,0,5.0,6000000.0,1619 sq.ft.,1.35 Cr,28.0,0.0,0.0,,,1619.99998704,1,22.60134,88.471506,,2,3,5.9
0.0,0,3.0,22.0,4,2,1,25.0,22.0,1510 sq.ft.,"34,000",15.0,1.0,10.0,,,,1,22.6006912,88.4694535,ideal aquaview,1,2,119.1
1.0,1,2.0,6000.0,4,2,1,4.0,6000.0,850 sq.ft.,51 L,50.0,1.0,2.0,850.0,,,3,22.5,88.35,malanch1,2,2,0.0
1.0,1,,3500000.0,0,1,0,5.0,3500000.0,2159 sq.ft.,1.15 Cr,11.0,0.0,0.0,,,2159.99998272,1,22.569,88.510296,,2,3,5.9
1.0,1,,4400000.0,0,5,0,5.0,4400000.0,2159 sq.ft.,1.32 Cr,11.0,0.0,0.0,,,2159.99998272,1,22.569,88.510296,,2,3,5.9
0.0,0,3.0,12.0,2,6,1,5.0,12.0,1500 sq.ft.,"18,000",40.0,2.0,4.0,,,,1,22.612701,88.44122,on request,1,2,39.3
1.0,1,3.0,4707.0,2,4,1,6.0,4707.0,1487 sq.ft.,70 L,35.0,2.0,1.0,,,,1,22.6006912,88.4694535,aster green,2,2,38.599999999999994
0.0,0,2.0,13.0,2,2,1,4.0,13.0,1100 sq.ft.,"15,000",40.0,1.0,4.0,1100.0,,,1,22.612701,88.44122,on request,1,2,17.3
1.0,1,2.0,4897.0,1,8,1,5.0,4897.0,980 sq.ft.,48 L,38.0,2.0,3.0,,,,2,22.625281,88.443457,new town metro plaza,2,2,61.5
1.0,1,2.0,3750.0,2,3,2,3.0,3750.0,640 sq.ft.,24 L,49.0,0.0,2.0,640.0,,,3,22.47051,88.37538,putul 1 basha,2,2,0.0
1.0,1,2.0,4585.0,2,2,1,4.0,4585.0,785 sq.ft.,36 L,50.0,1.0,1.0,785.0,,,3,22.470672,88.378616,andrews1,2,2,0.0
1.0,2,7.0,555555.0,2,2,2,3.0,555555.0,4049 sq.ft.,50 L,50.0,3.0,0.0,,,4049.999999999999,3,22.47636,88.38565,vila patuli,2,0,0.0
1.0,1,1.0,6000.0,2,6,1,4.0,6000.0,450 sq.ft.,27 L,15.0,1.0,2.0,,,,1,22.6006912,88.4694535,shrachi greenwood nest,2,2,86.1
0.0,0,2.0,36.0,1,8,1,12.0,36.0,722 sq.ft.,"26,000",15.0,1.0,4.0,,,,1,22.589872923653,88.45280587272,shrachi greenwood nest,1,2,61.5
1.0,1,2.0,6371.0,2,2,1,12.0,6371.0,722 sq.ft.,46 L,15.0,1.0,3.0,,,,1,22.589872923653,88.45280587272,shrachi greenwood nest,2,2,61.5
1.0,1,2.0,6232.0,2,4,2,12.0,6232.0,722 sq.ft.,45 L,15.0,1.0,10.0,,,,1,22.6006912,88.4694535,shrachi greenwood nest,2,2,61.5
1.0,1,2.0,7632.0,2,7,1,12.0,7632.0,904 sq.ft.,69 L,15.0,1.0,8.0,,,,1,22.589872923653,88.45280587272,shrachi greenwood nest,2,2,97.29999999999998
1.0,1,2.0,6666.0,2,7,2,10.0,6666.0,900 sq.ft.,60 L,42.0,1.0,6.0,,,,1,22.583939,88.450916,shrachi greenwood park,2,2,54.39999999999999
1.0,1,2.0,6232.0,2,8,6,12.0,6232.0,722 sq.ft.,45 L,15.0,1.0,4.0,,,,1,22.5905504,88.4518076,shrachi greenwood nest,2,2,112.8
0.0,0,3.0,10.0,1,0,2,4.0,10.0,1550 sq.ft.,"15,500",39.0,2.0,2.0,900.0,1100.0,,1,22.6235821,88.4410411,teghoria loknath mandir,1,2,9.5
1.0,1,2.0,4090.0,2,3,3,4.0,4090.0,1100 sq.ft.,45 L,50.0,2.0,1.0,,1100.0,,3,22.4679,88.38078,garia sreeram,2,2,0.0
0.0,0,2.0,28.0,1,5,1,5.0,28.0,850 sq.ft.,"21,000",39.0,1.0,4.0,750.0,800.0,,1,22.6235821,88.4410411,vinayak bhaban,1,2,52.8
1.0,1,2.0,5219.0,2,0,1,6.0,5219.0,958 sq.ft.,50 L,35.0,1.0,4.0,750.0,858.0,,1,22.6006912,88.4694535,the banyan tree garden,2,2,18.2
1.0,1,3.0,4615.0,2,2,1,3.0,4615.0,1300 sq.ft.,60 L,50.0,1.0,1.0,1300.0,,,3,22.470672,88.378616,gari1,2,2,0.0
1.0,1,,3200000.0,0,4,0,5.0,3200000.0,1619 sq.ft.,72 L,11.0,0.0,0.0,,,1619.99998704,1,22.569,88.510296,,2,3,5.9
1.0,1,3.0,4600.0,2,6,1,14.0,4600.0,1000 sq.ft.,46 L,35.0,1.0,5.0,,,,1,22.6006912,88.4694535,bengal shapoorji shukhobristhi,2,2,61.5
1.0,1,,7333333.0,0,4,0,5.0,7333333.0,2159 sq.ft.,2.2 Cr,41.0,0.0,0.0,,,2159.99998272,1,22.581047,88.462231,wb hidco alloted land,2,3,5.9
1.0,1,2.0,3230.0,2,2,1,3.0,3230.0,650 sq.ft.,21 L,49.0,1.0,2.0,,650.0,,3,22.49194,88.393071,jora1,2,2,0.0
1.0,1,,3644444.0,0,6,0,5.0,3644444.0,1619 sq.ft.,83 L,11.0,0.0,0.0,,,1619.99998704,1,22.569,88.510296,,2,3,5.9
1.0,1,2.0,4444.0,2,2,1,3.0,4444.0,630 sq.ft.,28 L,50.0,1.0,0.0,630.0,,,3,22.479481006940464,88.37287553274763,ashok1,2,2,0.0
1.0,1,2.0,3676.0,2,2,1,3.0,3676.0,680 sq.ft.,25 L,49.0,1.0,0.0,,680.0,,3,22.49194,88.393071,easternsantosh1,2,2,0.0
1.0,1,2.0,3835.0,2,2,1,3.0,3835.0,730 sq.ft.,28 L,46.0,1.0,2.0,,730.0,,3,22.47069,88.36166,basdroni geet,2,2,0.0
1.0,1,,5111111.0,0,6,0,5.0,5111111.0,3239 sq.ft.,2.3 Cr,28.0,0.0,0.0,,,3239.99997408,1,22.60134,88.471506,wb hidco plot,2,3,5.9
1.0,1,2.0,5625.0,2,2,1,4.0,5625.0,800 sq.ft.,45 L,50.0,1.0,1.0,,800.0,,3,22.495,88.372,centraljadav,2,2,0.0
1.0,1,3.0,6097.0,2,2,6,4.0,6097.0,1045 sq.ft.,50 L,11.0,1.0,3.0,820.0,920.0,,1,22.569,88.510296,,2,1,15.4
1.0,1,,4066666.0,0,1,0,5.0,4066666.0,2159 sq.ft.,1.22 Cr,11.0,0.0,0.0,,,2159.99998272,1,22.569,88.510296,,2,3,5.9
1.0,1,3.0,7291.0,2,2,1,4.0,7291.0,1056 sq.ft.,77 L,50.0,1.0,2.0,1056.0,,,3,22.513232788623,88.3895393372834,balaji1,2,2,0.0
1.0,1,2.0,5882.0,2,5,1,4.0,5882.0,850 sq.ft.,50 L,41.0,1.0,2.0,,,,1,22.58785,88.454834,on request,2,2,23.5
1.0,1,2.0,5882.0,2,4,1,4.0,5882.0,850 sq.ft.,50 L,41.0,1.0,2.0,,,,1,22.58785,88.454834,on request,2,2,23.5
1.0,1,2.0,5789.0,2,4,1,4.0,5789.0,950 sq.ft.,55 L,31.0,1.0,4.0,,,,1,22.63311,88.46553,on request,2,2,23.5
1.0,1,2.0,5555.0,2,7,1,4.0,5555.0,900 sq.ft.,50 L,31.0,1.0,3.0,,,,1,22.63311,88.46553,on request,2,2,23.5
1.0,1,3.0,5909.0,2,7,1,4.0,5909.0,1100 sq.ft.,65 L,31.0,1.0,3.0,,,,1,22.63311,88.46553,on request,2,2,23.5
1.0,1,2.0,4117.0,4,2,1,3.0,4117.0,850 sq.ft.,35 L,47.0,1.0,1.0,,850.0,,3,22.48369,88.37969,bstation1,2,2,0.0
1.0,1,2.0,4324.0,2,2,1,3.0,4324.0,925 sq.ft.,40 L,50.0,2.0,1.0,,925.0,,3,22.47636,88.38565,golds1,2,2,0.0
1.0,1,3.0,6785.0,2,2,2,9.0,6785.0,1400 sq.ft.,95 L,50.0,1.0,2.0,,1400.0,,3,22.5058175,88.3639986,jodh1,2,2,0.0
1.0,1,,5333333.0,0,2,0,5.0,5333333.0,1619 sq.ft.,1.2 Cr,28.0,0.0,0.0,,,1619.99998704,1,22.60134,88.471506,,2,3,5.9
1.0,1,,5580357.0,0,5,0,5.0,5580357.0,3225 sq.ft.,2.5 Cr,26.0,0.0,0.0,,,3225.5999741952,1,22.60134,88.471506,,2,3,5.9
0.0,0,3.0,16.0,1,5,1,14.0,16.0,1822 sq.ft.,"30,000",35.0,2.0,7.0,,,,1,22.6006912,88.4694535,ambuja utsa the condoville,1,2,135.2
1.0,1,2.0,3048.0,2,2,1,3.0,3048.0,820 sq.ft.,25 L,43.0,1.0,2.0,,820.0,,3,22.457894,88.383531,hindus1health,2,2,0.0
0.0,0,2.0,17.0,4,5,6,23.0,17.0,1250 sq.ft.,"22,000",9.0,2.0,19.0,,,,1,22.6006912,88.4694535,mani casa,1,2,119.1
1.0,1,3.0,4609.0,2,5,2,5.0,4609.0,1410 sq.ft.,65 L,39.0,1.0,2.0,1050.0,1150.0,,1,22.6235821,88.4410411,on request,2,2,52.8
1.0,1,2.0,4545.0,2,2,3,3.0,4545.0,1100 sq.ft.,50 L,50.0,1.0,1.0,,1100.0,,3,22.470672,88.378616,baishndomin,2,2,0.0
1.0,1,1.0,5652.0,4,7,1,5.0,5652.0,345 sq.ft.,19.5 L,35.0,1.0,1.0,250.0,340.0,,1,22.6006912,88.4694535,daffodil la bella vista,2,2,61.5
1.0,1,,7666666.0,0,2,0,5.0,7666666.0,2159 sq.ft.,2.3 Cr,41.0,0.0,0.0,,,2159.99998272,1,22.581047,88.462231,,2,3,5.9
1.0,1,2.0,10489.0,2,2,6,29.0,10489.0,1001 sq.ft.,1.05 Cr,15.0,2.0,14.0,1001.0,,,1,22.5817194,88.4977243,tata avenida,2,2,135.20000000000002
0.0,0,3.0,20.0,4,5,1,14.0,20.0,1000 sq.ft.,"20,000",35.0,1.0,7.0,,,,1,22.6006912,88.4694535,bengal shapoorji shukhobristhi,1,2,61.5
1.0,1,2.0,7617.0,2,7,6,12.0,7617.0,722 sq.ft.,55 L,15.0,1.0,10.0,,,,1,22.6006912,88.4694535,shrachi greenwood nest,2,2,112.8
1.0,1,3.0,5089.0,2,2,1,4.0,5089.0,1120 sq.ft.,57 L,50.0,1.0,3.0,,1120.0,,3,22.470672,88.378616,gari1,2,2,0.0
1.0,1,,5727.0,0,5,0,5.0,5727.0,3230 sq.ft.,1.85 Cr,10.0,0.0,0.0,,,3230.0,1,22.569,88.510296,,2,3,5.9
1.0,1,2.0,7632.0,2,6,6,12.0,7632.0,904 sq.ft.,69 L,15.0,1.0,10.0,,,,1,22.6006912,88.4694535,shrachi greenwood nest,2,2,112.8
1.0,1,3.0,5333.0,2,5,1,5.0,5333.0,1275 sq.ft.,68 L,40.0,1.0,2.0,,,,1,22.609528,88.441345,on request,2,2,23.5
1.0,1,2.0,5549.0,2,3,1,5.0,5549.0,901 sq.ft.,50 L,40.0,1.0,3.0,,,,1,22.609528,88.441345,on request,2,2,23.5
1.0,1,2.0,5888.0,2,2,1,5.0,5888.0,900 sq.ft.,53 L,40.0,1.0,4.0,,,,1,22.609528,88.441345,on request,2,2,23.5
1.0,1,3.0,5440.0,2,2,1,5.0,5440.0,1305 sq.ft.,71 L,40.0,1.0,4.0,,,,1,22.609528,88.441345,on request,2,2,23.5
